	-log10(fdr_BH)	log2(fold_change)	Gene
sp|P19404|NDUV2_HUMAN NADH dehydrogenase [ubiquinone] flavoprotein 2, mitochondrial OS=Homo sapiens OX=9606 GN=NDUFV2 PE=1 SV=2	0.30414433714726047	-0.11190019465583423	NDUFV2
sp|P19474|RO52_HUMAN E3 ubiquitin-protein ligase TRIM21 OS=Homo sapiens OX=9606 GN=TRIM21 PE=1 SV=1	4.5795170534208625	2.818333307729368	TRIM21
sp|P19525|E2AK2_HUMAN Interferon-induced, double-stranded RNA-activated protein kinase OS=Homo sapiens OX=9606 GN=EIF2AK2 PE=1 SV=2	1.6250047406070023	0.3952882873159181	EIF2AK2
sp|P19623|SPEE_HUMAN Spermidine synthase OS=Homo sapiens OX=9606 GN=SRM PE=1 SV=1	0.690296765766137	0.11447997801350507	SRM
sp|P19634|SL9A1_HUMAN Sodium/hydrogen exchanger 1 OS=Homo sapiens OX=9606 GN=SLC9A1 PE=1 SV=2	0.015916245867384687	0.014869121027888399	SLC9A1
sp|P19784|CSK22_HUMAN Casein kinase II subunit alpha' OS=Homo sapiens OX=9606 GN=CSNK2A2 PE=1 SV=1	0.563342943707159	0.5813148081033487	CSNK2A2
sp|P19823|ITIH2_HUMAN Inter-alpha-trypsin inhibitor heavy chain H2 OS=Homo sapiens OX=9606 GN=ITIH2 PE=1 SV=2	0.9442311066035447	-0.43294028299196463	ITIH2
sp|P19971|TYPH_HUMAN Thymidine phosphorylase OS=Homo sapiens OX=9606 GN=TYMP PE=1 SV=2	0.08799499557397983	0.06099744383278116	TYMP
sp|P20020|AT2B1_HUMAN Plasma membrane calcium-transporting ATPase 1 OS=Homo sapiens OX=9606 GN=ATP2B1 PE=1 SV=4	0.3056812684692898	0.06532148907452656	ATP2B1
sp|P20042|IF2B_HUMAN Eukaryotic translation initiation factor 2 subunit 2 OS=Homo sapiens OX=9606 GN=EIF2S2 PE=1 SV=2	1.2844015233051163	-0.2972455371664342	EIF2S2
sp|P20073|ANXA7_HUMAN Annexin A7 OS=Homo sapiens OX=9606 GN=ANXA7 PE=1 SV=3	0.003667703659347698	0.0021846481651968674	ANXA7
sp|P20248|CCNA2_HUMAN Cyclin-A2 OS=Homo sapiens OX=9606 GN=CCNA2 PE=1 SV=2	0.4230076128063315	0.23277565791173926	CCNA2
sp|P20290|BTF3_HUMAN Transcription factor BTF3 OS=Homo sapiens OX=9606 GN=BTF3 PE=1 SV=1	0.1206943984012172	-0.060423998840162696	BTF3
sp|P20337|RAB3B_HUMAN Ras-related protein Rab-3B OS=Homo sapiens OX=9606 GN=RAB3B PE=1 SV=2	0.3308236389475291	-0.0639825980162099	RAB3B
sp|P20338|RAB4A_HUMAN Ras-related protein Rab-4A OS=Homo sapiens OX=9606 GN=RAB4A PE=1 SV=3	0.48749437661011275	0.13926409186168026	RAB4A
sp|P20339|RAB5A_HUMAN Ras-related protein Rab-5A OS=Homo sapiens OX=9606 GN=RAB5A PE=1 SV=2	0.8637878633842516	0.27611529359939935	RAB5A
sp|P20340|RAB6A_HUMAN Ras-related protein Rab-6A OS=Homo sapiens OX=9606 GN=RAB6A PE=1 SV=3	0.24697050228520287	-0.13516136944041157	RAB6A
sp|P20585|MSH3_HUMAN DNA mismatch repair protein Msh3 OS=Homo sapiens OX=9606 GN=MSH3 PE=1 SV=4	0.13213060398013826	-0.11806948807917639	MSH3
sp|P20591|MX1_HUMAN Interferon-induced GTP-binding protein Mx1 OS=Homo sapiens OX=9606 GN=MX1 PE=1 SV=4	5.346509385199433	0.7268791881969432	MX1
sp|P20592|MX2_HUMAN Interferon-induced GTP-binding protein Mx2 OS=Homo sapiens OX=9606 GN=MX2 PE=1 SV=1	3.7563518496389263	0.6720680967737143	MX2
sp|P20618|PSB1_HUMAN Proteasome subunit beta type-1 OS=Homo sapiens OX=9606 GN=PSMB1 PE=1 SV=2	0.7222388247296099	0.14617627728317628	PSMB1
sp|P20645|MPRD_HUMAN Cation-dependent mannose-6-phosphate receptor OS=Homo sapiens OX=9606 GN=M6PR PE=1 SV=1	0.4645586162198136	0.1597352021746735	M6PR
sp|P20674|COX5A_HUMAN Cytochrome c oxidase subunit 5A, mitochondrial OS=Homo sapiens OX=9606 GN=COX5A PE=1 SV=2	0.07649289991923643	0.036591200023104564	COX5A
sp|P20700|LMNB1_HUMAN Lamin-B1 OS=Homo sapiens OX=9606 GN=LMNB1 PE=1 SV=2	0.0953408233524614	-0.012063117136321022	LMNB1
sp|P20810|ICAL_HUMAN Calpastatin OS=Homo sapiens OX=9606 GN=CAST PE=1 SV=4	0.8754869460531478	0.19014899922630302	CAST
sp|P20908|CO5A1_HUMAN Collagen alpha-1(V) chain OS=Homo sapiens OX=9606 GN=COL5A1 PE=1 SV=3	1.8443358030444765	-0.21329594832661602	COL5A1
sp|P20936|RASA1_HUMAN Ras GTPase-activating protein 1 OS=Homo sapiens OX=9606 GN=RASA1 PE=1 SV=1	3.456047703571939	1.6418681607398118	RASA1
sp|P20962|PTMS_HUMAN Parathymosin OS=Homo sapiens OX=9606 GN=PTMS PE=1 SV=2	0.3045574391352611	0.25090238581231916	PTMS
sp|P21108|PRPS3_HUMAN Ribose-phosphate pyrophosphokinase 3 OS=Homo sapiens OX=9606 GN=PRPS1L1 PE=1 SV=2	3.928066202050034	-0.8801367604329566	PRPS1L1
sp|P21127|CD11B_HUMAN Cyclin-dependent kinase 11B OS=Homo sapiens OX=9606 GN=CDK11B PE=1 SV=4	1.7203813893873807	0.4674656735878099	CDK11B
sp|P21266|GSTM3_HUMAN Glutathione S-transferase Mu 3 OS=Homo sapiens OX=9606 GN=GSTM3 PE=1 SV=3	0.20357756262688187	-0.088939721965412	GSTM3
sp|P21281|VATB2_HUMAN V-type proton ATPase subunit B, brain isoform OS=Homo sapiens OX=9606 GN=ATP6V1B2 PE=1 SV=3	0.40275099975377865	0.1099116615870257	ATP6V1B2
sp|P21283|VATC1_HUMAN V-type proton ATPase subunit C 1 OS=Homo sapiens OX=9606 GN=ATP6V1C1 PE=1 SV=4	0.12907819537016724	-0.0705209252332279	ATP6V1C1
sp|P21291|CSRP1_HUMAN Cysteine and glycine-rich protein 1 OS=Homo sapiens OX=9606 GN=CSRP1 PE=1 SV=3	0.5176228197398614	0.23907077523069095	CSRP1
sp|P21333|FLNA_HUMAN Filamin-A OS=Homo sapiens OX=9606 GN=FLNA PE=1 SV=4	0.35110450642981783	0.015270324770058519	FLNA
sp|P21399|ACOHC_HUMAN Cytoplasmic aconitate hydratase OS=Homo sapiens OX=9606 GN=ACO1 PE=1 SV=3	0.7648433149629593	-0.48535828705119033	ACO1
sp|P21580|TNAP3_HUMAN Tumor necrosis factor alpha-induced protein 3 OS=Homo sapiens OX=9606 GN=TNFAIP3 PE=1 SV=1	3.830631700581087	2.055812275327518	TNFAIP3
sp|P21589|5NTD_HUMAN 5'-nucleotidase OS=Homo sapiens OX=9606 GN=NT5E PE=1 SV=1	1.423248332683903	0.3433536639658836	NT5E
sp|P21796|VDAC1_HUMAN Voltage-dependent anion-selective channel protein 1 OS=Homo sapiens OX=9606 GN=VDAC1 PE=1 SV=2	0.08335500635171503	0.025780407709045994	VDAC1
sp|P21810|PGS1_HUMAN Biglycan OS=Homo sapiens OX=9606 GN=BGN PE=1 SV=2	0.38285779275050924	0.14042247853930734	BGN
sp|P21912|SDHB_HUMAN Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial OS=Homo sapiens OX=9606 GN=SDHB PE=1 SV=3	0.14248683610295199	0.06055868493735228	SDHB
sp|P21926|CD9_HUMAN CD9 antigen OS=Homo sapiens OX=9606 GN=CD9 PE=1 SV=4	0.9273668674183977	0.3838069332537406	CD9
sp|P21953|ODBB_HUMAN 2-oxoisovalerate dehydrogenase subunit beta, mitochondrial OS=Homo sapiens OX=9606 GN=BCKDHB PE=1 SV=2	0.3813912208967246	-0.2149009118681648	BCKDHB
sp|P21964|COMT_HUMAN Catechol O-methyltransferase OS=Homo sapiens OX=9606 GN=COMT PE=1 SV=2	0.5116229948955818	0.16215765566478746	COMT
sp|P21980|TGM2_HUMAN Protein-glutamine gamma-glutamyltransferase 2 OS=Homo sapiens OX=9606 GN=TGM2 PE=1 SV=2	2.7472309619454967	0.3136730860286696	TGM2
sp|P22033|MUTA_HUMAN Methylmalonyl-CoA mutase, mitochondrial OS=Homo sapiens OX=9606 GN=MMUT PE=1 SV=4	0.1902852382339645	0.13811881764656125	MMUT
sp|P22059|OSBP1_HUMAN Oxysterol-binding protein 1 OS=Homo sapiens OX=9606 GN=OSBP PE=1 SV=1	0.8931071471810028	0.21271662592526053	OSBP
sp|P22061|PIMT_HUMAN Protein-L-isoaspartate(D-aspartate) O-methyltransferase OS=Homo sapiens OX=9606 GN=PCMT1 PE=1 SV=4	0.05649457626098844	-0.013099071453731126	PCMT1
sp|P22087|FBRL_HUMAN rRNA 2'-O-methyltransferase fibrillarin OS=Homo sapiens OX=9606 GN=FBL PE=1 SV=2	1.592150406517612	0.10158873577529426	FBL
sp|P22102|PUR2_HUMAN Trifunctional purine biosynthetic protein adenosine-3 OS=Homo sapiens OX=9606 GN=GART PE=1 SV=1	0.544589518915452	0.16004088233573438	GART
sp|P22234|PUR6_HUMAN Bifunctional phosphoribosylaminoimidazole carboxylase/phosphoribosylaminoimidazole succinocarboxamide synthetase OS=Homo sapiens OX=9606 GN=PAICS PE=1 SV=3	0.2697619557482494	0.04089086898720684	PAICS
sp|P22304|IDS_HUMAN Iduronate 2-sulfatase OS=Homo sapiens OX=9606 GN=IDS PE=1 SV=1	0.33737250195454	0.22545211784061647	IDS
sp|P22307|SCP2_HUMAN Sterol carrier protein 2 OS=Homo sapiens OX=9606 GN=SCP2 PE=1 SV=2	0.3988035324612662	0.03964167765694937	SCP2
sp|P22314|UBA1_HUMAN Ubiquitin-like modifier-activating enzyme 1 OS=Homo sapiens OX=9606 GN=UBA1 PE=1 SV=3	0.19814385590329398	0.026832170122571553	UBA1
sp|P22392|NDKB_HUMAN Nucleoside diphosphate kinase B OS=Homo sapiens OX=9606 GN=NME2 PE=1 SV=1	0.7985835013943006	-0.05739718483783296	NME2
sp|P22413|ENPP1_HUMAN Ectonucleotide pyrophosphatase/phosphodiesterase family member 1 OS=Homo sapiens OX=9606 GN=ENPP1 PE=1 SV=2	1.451897373368147	0.9266446819943812	ENPP1
sp|P22570|ADRO_HUMAN NADPH:adrenodoxin oxidoreductase, mitochondrial OS=Homo sapiens OX=9606 GN=FDXR PE=1 SV=3	0.35246165118242023	-0.20661505416025872	FDXR
sp|P22626|ROA2_HUMAN Heterogeneous nuclear ribonucleoproteins A2/B1 OS=Homo sapiens OX=9606 GN=HNRNPA2B1 PE=1 SV=2	0.3070523790045108	0.060644140847163186	HNRNPA2B1
sp|P22670|RFX1_HUMAN MHC class II regulatory factor RFX1 OS=Homo sapiens OX=9606 GN=RFX1 PE=1 SV=2	0.11717007189166008	-0.027351766979516245	RFX1
sp|P22692|IBP4_HUMAN Insulin-like growth factor-binding protein 4 OS=Homo sapiens OX=9606 GN=IGFBP4 PE=1 SV=2	3.93011710404983	0.8923255052156012	IGFBP4
sp|P22694|KAPCB_HUMAN cAMP-dependent protein kinase catalytic subunit beta OS=Homo sapiens OX=9606 GN=PRKACB PE=1 SV=2	1.1095395870650044	-0.24435593430970043	PRKACB
sp|P22695|QCR2_HUMAN Cytochrome b-c1 complex subunit 2, mitochondrial OS=Homo sapiens OX=9606 GN=UQCRC2 PE=1 SV=3	2.3335443599585184	0.17248375297034158	UQCRC2
sp|P22830|HEMH_HUMAN Ferrochelatase, mitochondrial OS=Homo sapiens OX=9606 GN=FECH PE=1 SV=2	0.5341363720473677	-0.24891589147166157	FECH
sp|P23193|TCEA1_HUMAN Transcription elongation factor A protein 1 OS=Homo sapiens OX=9606 GN=TCEA1 PE=1 SV=2	0.4267474085867143	0.2791593117696276	TCEA1
sp|P23229|ITA6_HUMAN Integrin alpha-6 OS=Homo sapiens OX=9606 GN=ITGA6 PE=1 SV=5	0.39558338848941454	0.29672209907075753	ITGA6
sp|P23246|SFPQ_HUMAN Splicing factor, proline- and glutamine-rich OS=Homo sapiens OX=9606 GN=SFPQ PE=1 SV=2	0.06471184006547398	-0.017497093615365555	SFPQ
sp|P23258|TBG1_HUMAN Tubulin gamma-1 chain OS=Homo sapiens OX=9606 GN=TUBG1 PE=1 SV=2	0.16918533828846838	0.10028038119374011	TUBG1
sp|P23284|PPIB_HUMAN Peptidyl-prolyl cis-trans isomerase B OS=Homo sapiens OX=9606 GN=PPIB PE=1 SV=2	0.5466213309247538	-0.07119066838626287	PPIB
sp|P23368|MAOM_HUMAN NAD-dependent malic enzyme, mitochondrial OS=Homo sapiens OX=9606 GN=ME2 PE=1 SV=1	0.4102662595458528	-0.20362714311199112	ME2
sp|P23381|SYWC_HUMAN Tryptophan--tRNA ligase, cytoplasmic OS=Homo sapiens OX=9606 GN=WARS1 PE=1 SV=2	4.8915307560020995	0.5337438533260308	WARS1
sp|P23396|RS3_HUMAN Small ribosomal subunit protein uS3 OS=Homo sapiens OX=9606 GN=RPS3 PE=1 SV=2	0.34151599590529286	-0.04835517747393925	RPS3
sp|P23458|JAK1_HUMAN Tyrosine-protein kinase JAK1 OS=Homo sapiens OX=9606 GN=JAK1 PE=1 SV=2	1.8120277263692537	0.5971425976723067	JAK1
sp|P23469|PTPRE_HUMAN Receptor-type tyrosine-protein phosphatase epsilon OS=Homo sapiens OX=9606 GN=PTPRE PE=1 SV=1	3.701924519858001	1.9556146861544808	PTPRE
sp|P23470|PTPRG_HUMAN Receptor-type tyrosine-protein phosphatase gamma OS=Homo sapiens OX=9606 GN=PTPRG PE=1 SV=4	0.5637805162391114	-0.618008890124307	PTPRG
sp|P23497|SP100_HUMAN Nuclear autoantigen Sp-100 OS=Homo sapiens OX=9606 GN=SP100 PE=1 SV=3	2.7583678038102115	0.629892694553386	SP100
sp|P23511|NFYA_HUMAN Nuclear transcription factor Y subunit alpha OS=Homo sapiens OX=9606 GN=NFYA PE=1 SV=2	5.76734062906013	-0.5535973297619232	NFYA
sp|P23526|SAHH_HUMAN Adenosylhomocysteinase OS=Homo sapiens OX=9606 GN=AHCY PE=1 SV=4	0.051243431490275916	0.025228775566913497	AHCY
sp|P23528|COF1_HUMAN Cofilin-1 OS=Homo sapiens OX=9606 GN=CFL1 PE=1 SV=3	0.15627206839382232	0.06654398951684692	CFL1
sp|P23588|IF4B_HUMAN Eukaryotic translation initiation factor 4B OS=Homo sapiens OX=9606 GN=EIF4B PE=1 SV=2	0.054892294966198234	0.03155937657252281	EIF4B
sp|P23634|AT2B4_HUMAN Plasma membrane calcium-transporting ATPase 4 OS=Homo sapiens OX=9606 GN=ATP2B4 PE=1 SV=2	1.4696793877618362	0.10023349198839726	ATP2B4
sp|P23786|CPT2_HUMAN Carnitine O-palmitoyltransferase 2, mitochondrial OS=Homo sapiens OX=9606 GN=CPT2 PE=1 SV=2	0.06293289226834826	0.03179081636759512	CPT2
sp|P23919|KTHY_HUMAN Thymidylate kinase OS=Homo sapiens OX=9606 GN=DTYMK PE=1 SV=4	0.02454943115768483	-0.02227717689729422	DTYMK
sp|P23921|RIR1_HUMAN Ribonucleoside-diphosphate reductase large subunit OS=Homo sapiens OX=9606 GN=RRM1 PE=1 SV=1	0.09343243505782527	0.06565571852838997	RRM1
sp|P24534|EF1B_HUMAN Elongation factor 1-beta OS=Homo sapiens OX=9606 GN=EEF1B2 PE=1 SV=3	0.02835851836174318	0.004808240648884299	EEF1B2
sp|P24539|AT5F1_HUMAN ATP synthase F(0) complex subunit B1, mitochondrial OS=Homo sapiens OX=9606 GN=ATP5PB PE=1 SV=2	0.5692709648104288	-0.08130422018856653	ATP5PB
sp|P24666|PPAC_HUMAN Low molecular weight phosphotyrosine protein phosphatase OS=Homo sapiens OX=9606 GN=ACP1 PE=1 SV=3	0.39694328946518836	0.3177081302460207	ACP1
sp|P24752|THIL_HUMAN Acetyl-CoA acetyltransferase, mitochondrial OS=Homo sapiens OX=9606 GN=ACAT1 PE=1 SV=1	1.4119242438093005	-0.19841683114103148	ACAT1
sp|P24821|TENA_HUMAN Tenascin OS=Homo sapiens OX=9606 GN=TNC PE=1 SV=3	1.8476245589550795	0.1423524094711287	TNC
sp|P24928|RPB1_HUMAN DNA-directed RNA polymerase II subunit RPB1 OS=Homo sapiens OX=9606 GN=POLR2A PE=1 SV=2	0.4544676955815979	-0.06732672882325763	POLR2A
sp|P24941|CDK2_HUMAN Cyclin-dependent kinase 2 OS=Homo sapiens OX=9606 GN=CDK2 PE=1 SV=2	0.2122570418241275	-0.268514560822701	CDK2
sp|P25205|MCM3_HUMAN DNA replication licensing factor MCM3 OS=Homo sapiens OX=9606 GN=MCM3 PE=1 SV=3	0.3045574391352611	-0.044904833534946564	MCM3
sp|P25208|NFYB_HUMAN Nuclear transcription factor Y subunit beta OS=Homo sapiens OX=9606 GN=NFYB PE=1 SV=2	0.8080968912765144	0.1762964438688861	NFYB
sp|P25325|THTM_HUMAN 3-mercaptopyruvate sulfurtransferase OS=Homo sapiens OX=9606 GN=MPST PE=1 SV=3	2.3756551628688265	-0.9708626743999499	MPST
sp|P25398|RS12_HUMAN Small ribosomal subunit protein eS12 OS=Homo sapiens OX=9606 GN=RPS12 PE=1 SV=3	0.060229719076398194	0.02254643757936181	RPS12
sp|P25440|BRD2_HUMAN Bromodomain-containing protein 2 OS=Homo sapiens OX=9606 GN=BRD2 PE=1 SV=2	0.3900268353636049	0.3814213808056237	BRD2
sp|P25445|TNR6_HUMAN Tumor necrosis factor receptor superfamily member 6 OS=Homo sapiens OX=9606 GN=FAS PE=1 SV=1	1.534892902165428	0.909958561825364	FAS
sp|P25490|TYY1_HUMAN Transcriptional repressor protein YY1 OS=Homo sapiens OX=9606 GN=YY1 PE=1 SV=2	0.6866790122468126	0.17008980966179998	YY1
sp|P25685|DNJB1_HUMAN DnaJ homolog subfamily B member 1 OS=Homo sapiens OX=9606 GN=DNAJB1 PE=1 SV=4	0.19989136043628464	-0.08368184932006761	DNAJB1
sp|P25705|ATPA_HUMAN ATP synthase subunit alpha, mitochondrial OS=Homo sapiens OX=9606 GN=ATP5F1A PE=1 SV=1	1.1615169522249287	-0.09720469622958494	ATP5F1A
sp|P25774|CATS_HUMAN Cathepsin S OS=Homo sapiens OX=9606 GN=CTSS PE=1 SV=3	1.7782700700228722	0.7093984460219017	CTSS
sp|P25786|PSA1_HUMAN Proteasome subunit alpha type-1 OS=Homo sapiens OX=9606 GN=PSMA1 PE=1 SV=1	0.21371552255723533	-0.04870830696280648	PSMA1
sp|P25787|PSA2_HUMAN Proteasome subunit alpha type-2 OS=Homo sapiens OX=9606 GN=PSMA2 PE=1 SV=2	0.6306012058490013	0.20879325714817387	PSMA2
sp|P25788|PSA3_HUMAN Proteasome subunit alpha type-3 OS=Homo sapiens OX=9606 GN=PSMA3 PE=1 SV=2	0.06521852080180382	-0.03299303540429366	PSMA3
sp|P25789|PSA4_HUMAN Proteasome subunit alpha type-4 OS=Homo sapiens OX=9606 GN=PSMA4 PE=1 SV=1	0.6390617097310789	0.32537597809486946	PSMA4
sp|P26006|ITA3_HUMAN Integrin alpha-3 OS=Homo sapiens OX=9606 GN=ITGA3 PE=1 SV=5	1.2385440980149942	0.12083744220550652	ITGA3
sp|P26012|ITB8_HUMAN Integrin beta-8 OS=Homo sapiens OX=9606 GN=ITGB8 PE=1 SV=1	5.786575882870945	-0.5680770442230512	ITGB8
sp|P26022|PTX3_HUMAN Pentraxin-related protein PTX3 OS=Homo sapiens OX=9606 GN=PTX3 PE=1 SV=3	3.9653063188971025	3.465681681795492	PTX3
sp|P26038|MOES_HUMAN Moesin OS=Homo sapiens OX=9606 GN=MSN PE=1 SV=3	0.11250669042441913	-0.013896769948340548	MSN
sp|P26196|DDX6_HUMAN Probable ATP-dependent RNA helicase DDX6 OS=Homo sapiens OX=9606 GN=DDX6 PE=1 SV=2	0.13260622850041295	0.028488553227249247	DDX6
sp|P26232|CTNA2_HUMAN Catenin alpha-2 OS=Homo sapiens OX=9606 GN=CTNNA2 PE=1 SV=5	0.004759607053229525	0.001524779034018764	CTNNA2
sp|P26358|DNMT1_HUMAN DNA (cytosine-5)-methyltransferase 1 OS=Homo sapiens OX=9606 GN=DNMT1 PE=1 SV=2	0.6815232743586557	-0.13738016300694347	DNMT1
sp|P26368|U2AF2_HUMAN Splicing factor U2AF 65 kDa subunit OS=Homo sapiens OX=9606 GN=U2AF2 PE=1 SV=4	0.2824213483509339	0.05893722727711226	U2AF2
sp|P26373|RL13_HUMAN Large ribosomal subunit protein eL13 OS=Homo sapiens OX=9606 GN=RPL13 PE=1 SV=4	0.04966953218900315	-0.02463291936547174	RPL13
sp|P26440|IVD_HUMAN Isovaleryl-CoA dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=IVD PE=1 SV=2	0.003710406422321561	0.0031084315119355166	IVD
sp|P26572|MGAT1_HUMAN Alpha-1,3-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase OS=Homo sapiens OX=9606 GN=MGAT1 PE=1 SV=2	0.5876331276161512	0.2261516643085103	MGAT1
sp|P26583|HMGB2_HUMAN High mobility group protein B2 OS=Homo sapiens OX=9606 GN=HMGB2 PE=1 SV=2	0.6555243229924268	-0.3778476095825646	HMGB2
sp|P26599|PTBP1_HUMAN Polypyrimidine tract-binding protein 1 OS=Homo sapiens OX=9606 GN=PTBP1 PE=1 SV=2	0.10385290168442232	-0.01454761095827184	PTBP1
sp|P26639|SYTC_HUMAN Threonine--tRNA ligase 1, cytoplasmic OS=Homo sapiens OX=9606 GN=TARS1 PE=1 SV=3	0.0795661080403329	-0.022777938303654266	TARS1
sp|P26640|SYVC_HUMAN Valine--tRNA ligase OS=Homo sapiens OX=9606 GN=VARS1 PE=1 SV=4	0.46702438932291085	-0.0845729551482548	VARS1
sp|P26641|EF1G_HUMAN Elongation factor 1-gamma OS=Homo sapiens OX=9606 GN=EEF1G PE=1 SV=3	1.0379557049509691	0.1624660053237985	EEF1G
sp|P26885|FKBP2_HUMAN Peptidyl-prolyl cis-trans isomerase FKBP2 OS=Homo sapiens OX=9606 GN=FKBP2 PE=1 SV=2	0.4682805706860809	0.15522332130330063	FKBP2
sp|P27105|STOM_HUMAN Stomatin OS=Homo sapiens OX=9606 GN=STOM PE=1 SV=3	1.5112025476563238	0.5890425019762491	STOM
sp|P27144|KAD4_HUMAN Adenylate kinase 4, mitochondrial OS=Homo sapiens OX=9606 GN=AK4 PE=1 SV=1	0.8011274437309185	-0.3280446939918804	AK4
sp|P27348|1433T_HUMAN 14-3-3 protein theta OS=Homo sapiens OX=9606 GN=YWHAQ PE=1 SV=1	0.5150122362440178	0.05235778124490498	YWHAQ
sp|P27448|MARK3_HUMAN MAP/microtubule affinity-regulating kinase 3 OS=Homo sapiens OX=9606 GN=MARK3 PE=1 SV=5	0.03554527865207194	-0.02914014618260019	MARK3
sp|P27487|DPP4_HUMAN Dipeptidyl peptidase 4 OS=Homo sapiens OX=9606 GN=DPP4 PE=1 SV=2	1.1523518480758659	-0.44605601931775607	DPP4
sp|P27635|RL10_HUMAN Large ribosomal subunit protein uL16 OS=Homo sapiens OX=9606 GN=RPL10 PE=1 SV=5	0.28168276232431866	0.05498636479998176	RPL10
sp|P27658|CO8A1_HUMAN Collagen alpha-1(VIII) chain OS=Homo sapiens OX=9606 GN=COL8A1 PE=1 SV=2	0.5341363720473677	-0.37810506830732327	COL8A1
sp|P27694|RFA1_HUMAN Replication protein A 70 kDa DNA-binding subunit OS=Homo sapiens OX=9606 GN=RPA1 PE=1 SV=2	0.3061984524125827	-0.08602534216273827	RPA1
sp|P27695|APEX1_HUMAN DNA-(apurinic or apyrimidinic site) endonuclease OS=Homo sapiens OX=9606 GN=APEX1 PE=1 SV=2	0.4219337189580538	-0.07683015615025957	APEX1
sp|P27701|CD82_HUMAN CD82 antigen OS=Homo sapiens OX=9606 GN=CD82 PE=1 SV=1	0.5781926231708129	0.26083490013002114	CD82
sp|P27708|PYR1_HUMAN CAD protein OS=Homo sapiens OX=9606 GN=CAD PE=1 SV=3	1.1032077103387141	0.24402892021368539	CAD
sp|P27797|CALR_HUMAN Calreticulin OS=Homo sapiens OX=9606 GN=CALR PE=1 SV=1	1.4752045698355913	0.052140847073518515	CALR
sp|P27816|MAP4_HUMAN Microtubule-associated protein 4 OS=Homo sapiens OX=9606 GN=MAP4 PE=1 SV=3	0.7413165516373911	-0.10793824738974456	MAP4
sp|P27824|CALX_HUMAN Calnexin OS=Homo sapiens OX=9606 GN=CANX PE=1 SV=2	0.4933313716662465	0.04624139556447382	CANX
sp|P28062|PSB8_HUMAN Proteasome subunit beta type-8 OS=Homo sapiens OX=9606 GN=PSMB8 PE=1 SV=3	0.11308221023208634	0.061280521141833355	PSMB8
sp|P28065|PSB9_HUMAN Proteasome subunit beta type-9 OS=Homo sapiens OX=9606 GN=PSMB9 PE=1 SV=2	2.7222982515586223	0.5482875235970679	PSMB9
sp|P28066|PSA5_HUMAN Proteasome subunit alpha type-5 OS=Homo sapiens OX=9606 GN=PSMA5 PE=1 SV=3	0.5246880452055247	0.07308570961667638	PSMA5
sp|P28070|PSB4_HUMAN Proteasome subunit beta type-4 OS=Homo sapiens OX=9606 GN=PSMB4 PE=1 SV=4	0.10274684620949466	0.049971552216071746	PSMB4
sp|P28072|PSB6_HUMAN Proteasome subunit beta type-6 OS=Homo sapiens OX=9606 GN=PSMB6 PE=1 SV=4	0.522477752312006	-0.16944667287063542	PSMB6
sp|P28074|PSB5_HUMAN Proteasome subunit beta type-5 OS=Homo sapiens OX=9606 GN=PSMB5 PE=1 SV=3	1.3334554342890164	-0.5024799545689693	PSMB5
sp|P28161|GSTM2_HUMAN Glutathione S-transferase Mu 2 OS=Homo sapiens OX=9606 GN=GSTM2 PE=1 SV=2	0.4825412982752129	0.23498583766098116	GSTM2
sp|P28288|ABCD3_HUMAN ATP-binding cassette sub-family D member 3 OS=Homo sapiens OX=9606 GN=ABCD3 PE=1 SV=1	0.08980677008923638	-0.016754108474261953	ABCD3
sp|P28290|ITPI2_HUMAN Protein ITPRID2 OS=Homo sapiens OX=9606 GN=ITPRID2 PE=1 SV=3	0.13293146210271928	0.16641804455053788	ITPRID2
sp|P28300|LYOX_HUMAN Protein-lysine 6-oxidase OS=Homo sapiens OX=9606 GN=LOX PE=1 SV=2	0.4024478890507855	0.09190052733467602	LOX
sp|P28331|NDUS1_HUMAN NADH-ubiquinone oxidoreductase 75 kDa subunit, mitochondrial OS=Homo sapiens OX=9606 GN=NDUFS1 PE=1 SV=3	0.03931202405578698	0.00914966117342253	NDUFS1
sp|P28340|DPOD1_HUMAN DNA polymerase delta catalytic subunit OS=Homo sapiens OX=9606 GN=POLD1 PE=1 SV=2	0.7855216152170529	0.414134918241017	POLD1
sp|P28370|SMCA1_HUMAN Probable global transcription activator SNF2L1 OS=Homo sapiens OX=9606 GN=SMARCA1 PE=1 SV=2	2.6723283749951627	0.644577682147758	SMARCA1
sp|P28482|MK01_HUMAN Mitogen-activated protein kinase 1 OS=Homo sapiens OX=9606 GN=MAPK1 PE=1 SV=3	0.23099420695124326	0.16580459175715911	MAPK1
sp|P28799|GRN_HUMAN Progranulin OS=Homo sapiens OX=9606 GN=GRN PE=1 SV=2	0.2416062739987914	0.0751802243929297	GRN
sp|P28838|AMPL_HUMAN Cytosol aminopeptidase OS=Homo sapiens OX=9606 GN=LAP3 PE=1 SV=3	3.2492538200720964	0.6563207469903879	LAP3
sp|P28907|CD38_HUMAN ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 1 OS=Homo sapiens OX=9606 GN=CD38 PE=1 SV=2	4.711462469701673	3.300555557031477	CD38
